,Provinsi,Tahun,IPM,Inflasi,Kemiskinan,PDRBK_ADHB,PDRBK_ADHK,PDRB_ADHB,PDRB_ADHK,Pengangguran,Upah Minimum,PDRB_ADHK_YoY,PDRB_ADHB_YoY,PDRBK_ADHK_YoY,PDRBK_ADHB_YoY,PDRB_ADHK_Pct,PDRB_ADHB_Pct,PDRBK_ADHK_Pct,PDRBK_ADHB_Pct
0,Aceh,2010,71.7,6.96,20.98,22450.14,22450.14,101545.24,101545.24,8.37,1300000.0,,,,,29.57866858160953,63.840589672150074,11.439305055558671,40.90504558100752
1,Aceh,2011,72.16,3.79,19.57,23428.63,22704.8,108217.63,104874.21,9.0,1350000.0,3.278312208430445,6.570854527499259,1.1343359106001039,4.3585028868416975,29.57866858160953,63.840589672150074,11.439305055558671,40.90504558100752
2,Aceh,2012,67.81,4.3,19.46,24294.69,23099.13,114552.08,108914.9,9.06,1400000.0,3.8528919550383067,5.8534362654218075,1.7367693175011523,3.69658831950479,29.57866858160953,63.840589672150074,11.439305055558671,40.90504558100752
3,Aceh,2013,68.3,8.38,17.72,25218.83,23228.59,121331.13,111755.83,10.12,1550000.0,2.6083942601058396,5.917875956508167,0.5604540084410026,3.8038764849438467,29.57866858160953,63.840589672150074,11.439305055558671,40.90504558100752
4,Aceh,2014,68.81,8.36,16.98,26065.08,23129.04,127897.07,113490.36,9.02,1750000.0,1.5520711536928244,5.411587281845964,-0.4285666930278542,3.3556275211815922,29.57866858160953,63.840589672150074,11.439305055558671,40.90504558100752
5,Aceh,2015,69.45,3.35,17.11,25808.45,22524.31,129092.66,112665.53,9.93,1900000.0,-0.7267841955915899,0.9348064033054104,-2.614591872382077,-0.9845739970872902,29.57866858160953,63.840589672150074,11.439305055558671,40.90504558100752
6,Aceh,2016,70.0,3.02,16.43,26851.88,22835.29,136843.82,116374.3,7.57,2118500.0,3.2918409028919626,6.00433827918645,1.380641626757928,4.04297817187782,29.57866858160953,63.840589672150074,11.439305055558671,40.90504558100752
7,Aceh,2017,70.6,3.61,15.92,28096.71,23362.9,145806.92,121240.98,6.57,2500000.0,4.181919891247454,6.549875617327849,2.310502735021114,4.635913760973143,29.57866858160953,63.840589672150074,11.439305055558671,40.90504558100752
8,Aceh,2018,71.19,3.13,15.68,29521.25,24013.79,155910.98,126824.37,6.34,2700000.0,4.605200320881608,6.9297534026505625,2.7859983135655186,5.070130986866439,29.57866858160953,63.840589672150074,11.439305055558671,40.90504558100752
9,Aceh,2019,71.9,2.72,15.32,30879.06,24842.3,164162.98,132069.62,6.17,2916810.0,4.135837615436211,5.292763857939953,3.450142605561224,4.599432612101451,29.57866858160953,63.840589672150074,11.439305055558671,40.90504558100752
10,Aceh,2020,71.99,1.68,14.99,31633.38,25018.28,166372.32,131580.97,6.59,3165031.0,-0.3699942500023812,1.345821085850174,0.7083885147510571,2.442820474457452,29.57866858160953,63.840589672150074,11.439305055558671,40.90504558100752
11,Bali,2010,72.28,6.96,4.88,23992.63,23992.63,93749.35,93749.35,3.06,829316.0,,,,,57.333293510835006,139.1757596186,42.61262729429827,116.79761660143133
12,Bali,2011,72.84,3.79,4.2,26433.49,25265.96,104612.19,99991.63,2.95,890000.0,6.6584781654486225,11.587109670627038,5.30717141055399,10.173374073621776,57.333293510835006,139.1757596186,42.61262729429827,116.79761660143133
13,Bali,2012,71.62,4.3,4.18,29443.59,26689.58,117987.4,106951.46,2.1,967500.0,6.960412586533504,12.785517634225974,5.634537535878326,11.387448271113643,57.333293510835006,139.1757596186,42.61262729429827,116.79761660143133
14,Bali,2013,72.09,8.38,4.49,33135.15,28129.67,134407.53,114103.58,1.83,1181000.0,6.687257939255797,13.916850443352423,5.395701243706341,12.537737415851801,57.333293510835006,139.1757596186,42.61262729429827,116.79761660143133
15,Bali,2014,72.48,8.36,4.76,38099.86,29668.9,156395.73,121787.57,1.9,1542600.0,6.734223413498519,16.359351295273417,5.471909197655012,14.983212691054671,57.333293510835006,139.1757596186,42.61262729429827,116.79761660143133
16,Bali,2015,73.27,3.35,5.25,42480.08,31093.61,176412.67,129126.56,1.99,1621172.0,6.026058324342953,12.798904420216584,4.8020317571598525,11.496682664975676,57.333293510835006,139.1757596186,42.61262729429827,116.79761660143133
17,Bali,2016,73.65,3.02,4.15,46211.04,32689.09,194089.58,137296.45,1.89,1807600.0,6.327040695578057,10.020204331128802,5.131215063159278,8.782845983340891,57.333293510835006,139.1757596186,42.61262729429827,116.79761660143133
18,Bali,2017,74.3,3.61,4.14,50167.07,34129.84,213035.86,144933.31,1.48,1956727.0,5.5623142477463805,9.761616259873396,4.407433795189752,8.560789802609946,57.333293510835006,139.1757596186,42.61262729429827,116.79761660143133
19,Bali,2018,74.77,3.13,3.91,54433.46,35896.35,233636.77,154072.66,1.4,2127157.0,6.305900279238785,9.670160695011631,5.175851981726254,8.504363519735158,57.333293510835006,139.1757596186,42.61262729429827,116.79761660143133
20,Bali,2019,75.38,2.72,3.79,57755.96,37297.5,251934.1,162693.36,1.57,2297969.0,5.595217217642623,7.83152840197201,3.9033216469083865,6.103782489667209,57.333293510835006,139.1757596186,42.61262729429827,116.79761660143133
21,Bali,2020,75.5,1.68,3.78,52015.45,34216.52,224225.72,147498.94,5.63,2494000.0,-9.339299403491319,-10.99826502248009,-8.260553656411297,-9.939251291122165,57.333293510835006,139.1757596186,42.61262729429827,116.79761660143133
22,Banten,2010,70.48,6.96,7.16,25397.65,25397.65,271465.28,271465.28,13.68,955300.0,,,,,62.506446496583266,130.56185306644,46.33306624825526,107.61527149165376
23,Banten,2011,70.95,3.79,6.32,27977.01,26548.94,306174.29,290545.84,13.74,1000000.0,7.028729419835944,12.78580082137941,4.5330571922992835,10.155900250613726,62.506446496583266,130.56185306644,46.33306624825526,107.61527149165376
24,Banten,2012,68.92,4.3,5.85,30202.44,27716.47,338224.93,310385.59,9.94,1042000.0,6.828440565523164,10.468102988007267,4.397652034318522,7.95449549469367,62.506446496583266,130.56185306644,46.33306624825526,107.61527149165376
25,Banten,2013,69.47,8.38,5.89,32991.61,28910.66,377836.08,331099.11,9.54,1170000.0,6.673479912517832,11.711481468855656,4.308593410344108,9.234916119359893,62.506446496583266,130.56185306644,46.33306624825526,107.61527149165376
26,Banten,2014,69.89,8.36,5.51,36629.18,29846.64,428740.07,349351.23,9.07,1325000.0,5.5125850383590524,13.472506384250016,3.2374909462461243,11.02574260546847,62.506446496583266,130.56185306644,46.33306624825526,107.61527149165376
27,Banten,2015,70.27,3.35,5.75,40091.23,30813.03,479300.44,368377.2,9.55,1600000.0,5.446086450017651,11.7927792473421,3.237851898907218,9.451617535527701,62.506446496583266,130.56185306644,46.33306624825526,107.61527149165376
28,Banten,2016,70.96,3.02,5.36,42439.73,31781.56,517898.34,387835.09,8.92,1784000.0,5.282056001294322,8.05296569308387,3.1432481648185906,5.857889618253176,62.506446496583266,130.56185306644,46.33306624825526,107.61527149165376
29,Banten,2017,71.42,3.61,5.59,45275.58,32947.6,563597.7,410137.0,9.28,1931180.0,5.750358999233396,8.824002023254195,3.6689199649104554,6.682064188438508,62.506446496583266,130.56185306644,46.33306624825526,107.61527149165376
30,Banten,2018,71.95,3.13,5.25,48370.15,34183.75,613804.41,433782.71,8.47,2099385.0,5.765319880917841,8.90825317420565,3.75186660029867,6.83496489719182,62.506446496583266,130.56185306644,46.33306624825526,107.61527149165376
31,Banten,2019,72.44,2.72,5.09,52013.99,35913.9,661321.34,456620.03,8.11,2267990.0,5.264691163001856,7.741379701067963,5.061322997038076,7.533241058793494,62.506446496583266,130.56185306644,46.33306624825526,107.61527149165376
32,Banten,2020,72.45,1.68,5.92,52729.4,37165.16,625895.38,441148.58,10.64,2460997.0,-3.38825478155218,-5.356845130689414,3.4840549202397986,1.375418421082486,62.506446496583266,130.56185306644,46.33306624825526,107.61527149165376
33,Bengkulu,2010,72.92,6.96,18.3,16463.68,16463.68,28352.57,28352.57,4.59,780000.0,,,,,63.43643627367819,158.5489428295213,40.34480747925128,122.01901397500437
34,Bengkulu,2011,73.4,3.79,17.5,18368.8,17282.27,32199.71,30295.05,3.46,815000.0,6.851160229919184,13.56892867207453,4.972096153472361,11.571653482089062,63.43643627367819,158.5489428295213,40.34480747925128,122.01901397500437
35,Bengkulu,2012,66.61,4.3,17.7,20298.91,18143.51,36207.68,32363.04,3.62,930000.0,6.826164670465973,12.447223903569316,4.983373133274727,10.507545403074792,63.43643627367819,158.5489428295213,40.34480747925128,122.01901397500437
36,Bengkulu,2013,67.5,8.38,17.75,22358.05,18919.3,40565.49,34326.37,4.61,1200000.0,6.066580889805162,12.03559576310882,4.27585401060766,10.144091480774087,63.43643627367819,158.5489428295213,40.34480747925128,122.01901397500437
37,Bengkulu,2014,68.06,8.36,17.09,24604.4,19626.72,45389.9,36207.15,3.47,1350000.0,5.47911124887368,11.892892209609695,3.73914468294283,10.047164220493299,63.43643627367819,158.5489428295213,40.34480747925128,122.01901397500437
38,Bengkulu,2015,68.59,3.35,17.16,26845.61,20302.48,50334.02,38066.01,4.91,1500000.0,5.1339583480058515,10.89255539227889,3.4430612960290707,9.10898050755149,63.43643627367819,158.5489428295213,40.34480747925128,122.01901397500437
39,Bengkulu,2016,69.33,3.02,17.03,29076.22,21039.84,55384.17,40076.54,3.3,1605000.0,5.2816935633653195,10.0332737182526,3.6318715743101304,8.309030787529137,63.43643627367819,158.5489428295213,40.34480747925128,122.01901397500437
40,Bengkulu,2017,69.95,3.61,15.59,31359.48,21751.64,60657.68,42073.52,3.74,1737413.0,4.982915191780513,9.521691848049718,3.3831055749473427,7.852671358243946,63.43643627367819,158.5489428295213,40.34480747925128,122.01901397500437
41,Bengkulu,2018,70.64,3.13,15.41,33822.13,22494.84,66402.99,44164.11,3.35,1888741.0,4.968897301675734,9.471694268557584,3.416753863156985,7.852968225238421,63.43643627367819,158.5489428295213,40.34480747925128,122.01901397500437
42,Bengkulu,2019,71.21,2.72,15.23,36565.29,23504.53,72098.24,46345.45,3.26,2040407.0,4.939168931514737,8.576797520714052,4.488540483061887,8.110547739009943,63.43643627367819,158.5489428295213,40.34480747925128,122.01901397500437
43,Bengkulu,2020,71.4,1.68,15.03,36552.5,23105.92,73305.27,46338.43,4.07,2213604.0,-0.015147118001868076,1.674146275970112,-1.6958858568965285,-0.034978527450491015,63.43643627367819,158.5489428295213,40.34480747925128,122.01901397500437
44,DI Yogyakarta,2010,75.77,6.96,16.83,18652.97,18652.97,64678.97,64678.97,5.69,745694.0,,,,,57.235837243542996,113.54366032730576,48.79383819305987,102.07848937729487
45,DI Yogyakarta,2011,76.32,3.79,16.08,20333.34,19387.45,71369.96,68049.87,4.39,808000.0,5.211740384857699,10.344923550885255,3.9376035022840927,9.00859219738197,57.235837243542996,113.54366032730576,48.79383819305987,102.07848937729487
46,DI Yogyakarta,2012,76.15,4.3,16.05,21744.88,20183.88,77247.86,71702.45,3.9,892660.0,5.367504743212592,8.235817982803951,4.1079667516872975,6.941997723935178,57.235837243542996,113.54366032730576,48.79383819305987,102.07848937729487
47,DI Yogyakarta,2013,76.44,8.38,15.03,23623.92,21037.7,84924.54,75627.45,3.24,947114.0,5.474010999624146,9.937725135686604,4.230207472497849,8.641298549359643,57.235837243542996,113.54366032730576,48.79383819305987,102.07848937729487
48,DI Yogyakarta,2014,76.81,8.36,14.55,25526.4,21867.9,92842.48,79536.08,3.33,988500.0,5.168268928808262,9.323500604183433,3.946248877016023,8.05319354281595,57.235837243542996,113.54366032730576,48.79383819305987,102.07848937729487
49,DI Yogyakarta,2015,77.59,3.35,13.16,27571.53,22688.36,101440.52,83474.45,4.07,988500.0,4.951677276526567,9.26089005808548,3.7518920426744096,8.01182305377961,57.235837243542996,113.54366032730576,48.79383819305987,102.07848937729487
50,DI Yogyakarta,2016,78.38,3.02,13.1,29552.53,23565.68,109962.35,87685.81,2.72,,5.045088646885376,8.400814585729655,3.8668286293059406,7.184947661591501,57.235837243542996,113.54366032730576,48.79383819305987,102.07848937729487
51,DI Yogyakarta,2017,78.89,3.61,12.36,31664.92,24533.8,119128.72,92300.24,3.02,1337645.0,5.262459228009653,8.335916793338804,4.10817765496263,7.147915931394033,57.235837243542996,113.54366032730576,48.79383819305987,102.07848937729487
52,DI Yogyakarta,2018,79.53,3.13,11.81,34136.93,25776.31,129818.36,98024.01,3.37,1454154.0,6.20125148103623,8.973184635913146,5.064482469083487,7.806777973858781,57.235837243542996,113.54366032730576,48.79383819305987,102.07848937729487
53,DI Yogyakarta,2019,79.99,2.72,11.7,36459.73,27008.68,141047.69,104485.46,3.18,1570923.0,6.591701359697488,8.650032245053785,4.781017919166852,6.804361142024207,57.235837243542996,113.54366032730576,48.79383819305987,102.07848937729487
54,DI Yogyakarta,2020,79.97,1.68,12.28,37693.64,27754.47,138117.84,101698.52,4.57,1704608.0,-2.6672993543790713,-2.077205234626678,2.7612974791807687,3.3843092090917626,57.235837243542996,113.54366032730576,48.79383819305987,102.07848937729487
55,DKI Jakarta,2010,77.6,6.96,3.48,111528.86,111528.86,1075183.48,1075183.48,11.05,1118009.0,,,,,66.69630098855315,157.37686092423968,52.506732338158926,135.46835321368837
56,DKI Jakarta,2011,77.97,3.79,3.75,125533.82,117672.92,1224218.48,1147558.23,11.69,1290000.0,6.731385977024118,13.861355087040582,5.508941811115076,12.557251997375385,66.69630098855315,157.37686092423968,52.506732338158926,135.46835321368837
57,DKI Jakarta,2012,77.53,4.3,3.69,138858.29,123962.38,1369432.64,1222527.92,9.67,1529150.0,6.532974801635993,11.861784670984532,5.3448660915357715,10.614247220390482,66.69630098855315,157.37686092423968,52.506732338158926,135.46835321368837
58,DKI Jakarta,2013,78.08,8.38,3.72,155153.92,130060.31,1546876.49,1296694.57,8.63,2200000.0,6.066663082835788,12.957471935238818,4.919177898972249,11.735439058049767,66.69630098855315,157.37686092423968,52.506732338158926,135.46835321368837
59,DKI Jakarta,2014,78.39,8.36,4.09,174914.36,136312.34,1762316.4,1373389.13,8.47,2441000.0,5.914620279469496,13.927415109916108,4.807023756901696,12.736023685382868,66.69630098855315,157.37686092423968,52.506732338158926,135.46835321368837
60,DKI Jakarta,2015,78.99,3.35,3.61,195431.68,142913.61,1989088.75,1454563.85,7.23,2700000.0,5.91054044529975,12.867856759433206,4.842753047889858,11.729923146390053,66.69630098855315,157.37686092423968,52.506732338158926,135.46835321368837
61,DKI Jakarta,2016,79.6,3.02,3.75,210075.09,149831.9,2159073.6,1539916.88,6.12,3100000.0,5.867946601312801,8.54586553767398,4.840889541590898,7.492853768641816,66.69630098855315,157.37686092423968,52.506732338158926,135.46835321368837
62,DKI Jakarta,2017,80.06,3.61,3.78,228002.73,157636.6,2365353.85,1635359.15,7.14,3355750.0,6.197884524780317,9.55410922536406,5.208970853336314,8.533919942626245,66.69630098855315,157.37686092423968,52.506732338158926,135.46835321368837
63,DKI Jakarta,2018,80.47,3.13,3.55,247678.49,165768.99,2592606.57,1735208.29,6.65,3648036.0,6.105639852872691,9.607557025770141,5.158947858555685,8.629615969949134,66.69630098855315,157.37686092423968,52.506732338158926,135.46835321368837
64,DKI Jakarta,2019,80.76,2.72,3.47,268052.25,174812.51,2815636.16,1836240.55,6.54,3940973.0,5.8224860140565715,8.602523521337835,5.455495626775564,8.225889943046738,66.69630098855315,157.37686092423968,52.506732338158926,135.46835321368837
65,DKI Jakarta,2020,80.77,1.68,4.53,262615.17,170089.02,2767273.49,1792291.09,10.95,4276350.0,-2.3934478519167857,-1.717646288503405,-2.7020320227654326,-2.028365738396154,66.69630098855315,157.37686092423968,52.506732338158926,135.46835321368837
66,Gorontalo,2010,70.28,6.96,23.19,14811.95,14811.95,15475.74,15475.74,5.16,710000.0,,,,,83.67703256839415,169.64713803669486,64.14705693713522,140.97610375406344
67,Gorontalo,2011,70.82,3.79,18.75,16381.67,15687.65,17406.53,16669.09,6.74,762500.0,7.711101375443108,12.476237000621616,5.9121182558677265,10.597659322371467,83.67703256839415,169.64713803669486,64.14705693713522,140.97610375406344
68,Gorontalo,2012,64.16,4.3,17.33,18207.86,16650.27,19669.72,17987.07,4.47,837500.0,7.906730361405456,13.001959609410974,6.136164435081115,11.147764544152095,83.67703256839415,169.64713803669486,64.14705693713522,140.97610375406344
69,Gorontalo,2013,64.7,8.38,18.01,20154.35,17639.12,22129.28,19367.57,4.15,1175000.0,7.674957622336498,12.5042959432061,5.938942731859598,10.690383164193907,83.67703256839415,169.64713803669486,64.14705693713522,140.97610375406344
70,Gorontalo,2014,65.17,8.36,17.41,22582.5,18622.44,25193.78,20775.8,4.18,1325000.0,7.271072209884877,13.848168580270116,5.5746545179124585,12.047771324800859,83.67703256839415,169.64713803669486,64.14705693713522,140.97610375406344
71,Gorontalo,2015,65.86,3.35,18.16,25143.39,19474.13,28493.42,22068.8,4.65,1600000.0,6.22358705801942,13.09704220644936,4.573460835422227,11.34015277316507,83.67703256839415,169.64713803669486,64.14705693713522,140.97610375406344
72,Gorontalo,2016,66.29,3.02,17.63,27544.77,20427.46,31697.56,23507.21,2.76,1875000.0,6.517844196331479,11.245192749764698,4.895366314181926,9.550740771232524,83.67703256839415,169.64713803669486,64.14705693713522,140.97610375406344
73,Gorontalo,2017,67.01,3.61,17.14,29565.12,21477.78,34537.68,25090.13,4.28,2030000.0,6.733763811188154,8.96005875531114,5.141706311014671,7.3347862407273645,83.67703256839415,169.64713803669486,64.14705693713522,140.97610375406344
74,Gorontalo,2018,67.71,3.13,15.83,31827.62,22538.55,37731.39,26719.27,3.7,2206813.0,6.493150892402699,9.247031068676304,4.938918268089165,7.652598737972305,83.67703256839415,169.64713803669486,64.14705693713522,140.97610375406344
75,Gorontalo,2019,68.49,2.72,15.52,34976.65,24167.56,41145.45,28429.97,3.76,2384020.0,6.402495277752718,9.048328195701249,7.2276610518422935,9.894016580567456,83.67703256839415,169.64713803669486,64.14705693713522,140.97610375406344
76,Gorontalo,2020,68.68,1.68,15.22,35693.26,24313.38,41729.89,28425.38,4.28,2788826.0,-0.016144934377348985,1.4204243725612464,0.603370799534586,2.0488240011550474,83.67703256839415,169.64713803669486,64.14705693713522,140.97610375406344
77,Indonesia,2010,72.27,6.96,13.33,28778.17,28778.17,6864133.13,6864133.13,7.14,908824.0,,,,,56.217822366157996,124.98621322631602,38.225189440468256,99.07308213135164
78,Indonesia,2011,72.77,3.79,12.49,32336.26,30112.37,7825075.53,7286914.79,7.48,988829.0,6.1592870067192385,13.999472064435325,4.636153028493473,12.363850793848252,56.217822366157996,124.98621322631602,38.225189440468256,99.07308213135164
79,Indonesia,2012,67.7,4.3,11.96,35338.48,31519.93,8672954.41,7735785.46,6.13,1088903.0,6.159954973207538,10.835408255797363,4.674358079420515,9.284376115234117,56.217822366157996,124.98621322631602,38.225189440468256,99.07308213135164
80,Indonesia,2013,68.31,8.38,11.47,38632.67,32874.76,9612506.5,8179836.08,6.17,1296908.0,5.740213741656697,10.83312612501095,4.298328073698143,9.321821425256527,56.217822366157996,124.98621322631602,38.225189440468256,99.07308213135164
81,Indonesia,2014,68.9,8.36,10.96,42432.08,34127.72,10699877.63,8605809.67,5.94,1584391.0,5.207605456074127,11.312045718772733,3.811312995136684,9.834707256837284,56.217822366157996,124.98621322631602,38.225189440468256,99.07308213135164
82,Indonesia,2015,69.55,3.35,11.13,45119.61,35161.89,11526332.8,8982517.1,6.18,1790342.0,4.377361857225459,7.723968428225847,3.0302932630717816,6.333722032952416,56.217822366157996,124.98621322631602,38.225189440468256,99.07308213135164
83,Indonesia,2016,70.18,3.02,10.7,47937.72,36468.62,12401728.5,9434613.4,5.61,1997819.0,5.033069182801797,7.594746006292641,3.7163246913064274,6.245865157079145,56.217822366157996,124.98621322631602,38.225189440468256,99.07308213135164
84,Indonesia,2017,70.81,3.61,10.12,51891.18,37851.37,13589825.7,9912928.1,5.5,2142855.0,5.069785901349166,9.580093613563623,3.7916159152718176,8.247075580565788,56.217822366157996,124.98621322631602,38.225189440468256,99.07308213135164
85,Indonesia,2018,71.39,3.13,9.66,55992.07,39340.56,14838756.0,10425851.9,5.3,2268874.0,5.174291539550269,9.190186302389458,3.934309379026435,7.902865188265129,56.217822366157996,124.98621322631602,38.225189440468256,99.07308213135164
86,Indonesia,2019,71.92,2.72,9.41,59317.91,41021.61,15832657.2,10949155.4,5.23,2455662.0,5.019287680462825,6.698008916650422,4.27307084596662,5.9398411239306,56.217822366157996,124.98621322631602,38.225189440468256,99.07308213135164
87,Indonesia,2020,71.94,1.68,9.78,57289.59,39778.68,15443353.2,10722999.3,7.07,2672371.0,-2.0655118293416486,-2.4588671066534507,-3.0299395855013955,-3.4194057073150486,56.217822366157996,124.98621322631602,38.225189440468256,99.07308213135164
88,Jambi,2010,72.74,6.96,8.34,29160.16,29160.16,90618.41,90618.41,5.39,900000.0,,,,,63.71314614767572,126.31382519291607,43.77849778602038,98.75655689132023
89,Jambi,2011,73.3,3.79,8.65,32682.04,30856.66,103522.91,97740.87,4.63,1028000.0,7.859837752615606,14.240483804560245,5.81786931210253,12.077711507755783,63.71314614767572,126.31382519291607,43.77849778602038,98.75655689132023
90,Jambi,2012,66.94,4.3,8.42,35657.57,32417.72,115070.4,104615.08,3.2,1142500.0,7.033096799731786,11.15452608509555,5.059069905816127,9.104480626056377,63.71314614767572,126.31382519291607,43.77849778602038,98.75655689132023
91,Jambi,2013,67.76,8.38,8.42,39553.64,34012.1,129976.04,111766.13,4.76,1300000.0,6.8355824036075985,12.953496294442356,4.9182360758251775,10.92634747684713,63.71314614767572,126.31382519291607,43.77849778602038,98.75655689132023
92,Jambi,2014,68.24,8.36,8.39,43300.3,35878.09,144814.42,119991.44,5.08,1502300.0,7.359394120562279,11.416242562860068,5.486253421576426,9.472351975696803,63.71314614767572,126.31382519291607,43.77849778602038,98.75655689132023
93,Jambi,2015,68.89,3.35,9.12,45580.04,36753.52,155065.66,125037.4,4.34,1710000.0,4.205266642353811,7.0788806805289095,2.440012832344207,5.264951974928578,63.71314614767572,126.31382519291607,43.77849778602038,98.75655689132023
94,Jambi,2016,69.62,3.02,8.37,49494.98,37728.8,171199.47,130501.13,4.0,1906650.0,4.369676592763461,10.40450219603748,2.6535689642788185,8.589154375467857,63.71314614767572,126.31382519291607,43.77849778602038,98.75655689132023
95,Jambi,2017,69.99,3.61,7.9,53993.4,38833.87,189787.72,136501.71,3.87,2063949.0,4.598105778854156,10.85765627662283,2.928982633956023,9.08863888822664,63.71314614767572,126.31382519291607,43.77849778602038,98.75655689132023
