,Provinsi,Tahun,IPM,Inflasi,Kemiskinan,PDRBK_ADHB,PDRBK_ADHK,PDRB_ADHB,PDRB_ADHK,Pengangguran,Upah Minimum,PDRB_ADHK_YoY,PDRB_ADHB_YoY,PDRBK_ADHK_YoY,PDRBK_ADHB_YoY,PDRB_ADHK_Pct,PDRB_ADHB_Pct,PDRBK_ADHK_Pct,PDRBK_ADHB_Pct
195,Kepulauan Bangka Belitung,2018,70.67,3.13,4.77,50081.95,35762.04,73113.28,52208.04,3.61,2755444.0,4.447100788934311,4.649052081858751,2.371704884019721,2.5696716485159365,48.209010204741595,112.36145987700318,25.602401927852224,79.96954347734338
196,Kepulauan Bangka Belitung,2019,71.3,2.72,4.62,52232.8,37173.14,75794.96,53941.9,3.58,2976706.0,3.3210593617381656,3.667842558834744,3.9458039865734706,4.294661050538173,48.209010204741595,112.36145987700318,25.602401927852224,79.96954347734338
197,Kepulauan Bangka Belitung,2020,71.47,1.68,4.53,52023.4,36307.61,75519.77,52705.94,5.25,3230024.0,-2.2912800624375507,-0.3630716343144713,-2.3283747350909767,-0.4008975203320553,48.209010204741595,112.36145987700318,25.602401927852224,79.96954347734338
198,Kepulauan Riau,2010,75.07,6.96,8.05,65703.34,65703.34,111223.67,111223.67,6.9,925000.0,,,,,57.303935394327475,128.45438385552285,29.38852119237775,87.912501860636
199,Kepulauan Riau,2011,75.78,3.79,7.4,72571.75,68024.21,126914.2,118961.42,5.38,975000.0,6.956927423811865,14.107185997369086,3.5323470618084496,10.453669478598805,57.303935394327475,128.45438385552285,29.38852119237775,87.912501860636
200,Kepulauan Riau,2012,72.36,4.3,7.11,80240.25,70930.0,144840.79,128034.97,5.08,1015000.0,7.627304717781613,14.124967891693775,4.271699737490509,10.566783906961042,57.303935394327475,128.45438385552285,29.38852119237775,87.912501860636
201,Kepulauan Riau,2013,73.02,8.38,6.35,87710.29,73743.33,163261.57,137263.85,5.63,1365087.0,7.208093226405254,12.717950516563747,3.96634710277739,9.309592131131183,57.303935394327475,128.45438385552285,29.38852119237775,87.912501860636
202,Kepulauan Riau,2014,73.4,8.36,6.4,94335.33,76313.81,180879.98,146325.23,6.69,1665000.0,6.601432205201885,10.791523075516185,3.485711860313323,7.553321280775616,57.303935394327475,128.45438385552285,29.38852119237775,87.912501860636
203,Kepulauan Riau,2015,73.75,3.35,5.78,101148.53,78625.43,199570.39,155131.35,6.2,1954000.0,6.018182920334381,10.333045149606935,3.0290978788767076,7.2223206300332965,57.303935394327475,128.45438385552285,29.38852119237775,87.912501860636
204,Kepulauan Riau,2016,73.99,3.02,5.84,106503.78,80295.6,216007.66,162853.04,7.69,2178710.0,4.977517439253898,8.236327042303216,2.1242109582103597,5.294441748189516,57.303935394327475,128.45438385552285,29.38852119237775,87.912501860636
205,Kepulauan Riau,2017,74.45,3.61,6.13,109332.85,79743.68,227706.88,166081.68,7.16,2358454.0,1.9825481919158339,5.416113484123675,-0.6873602040460614,2.6563094755885697,57.303935394327475,128.45438385552285,29.38852119237775,87.912501860636
206,Kepulauan Riau,2018,74.84,3.13,5.83,116461.4,81206.2,248822.23,173498.75,8.04,2563875.0,4.465917011436793,9.273039971387774,1.834026220008922,6.5200440672679605,57.303935394327475,128.45438385552285,29.38852119237775,87.912501860636
207,Kepulauan Riau,2019,75.48,2.72,5.9,119394.66,81138.52,267631.48,181877.67,7.5,2769754.0,4.829383496999262,7.55931252605524,-0.08334339003671642,2.518654249390795,57.303935394327475,128.45438385552285,29.38852119237775,87.912501860636
208,Kepulauan Riau,2020,75.59,1.68,5.92,123464.79,85012.58,254095.35,174959.21,10.34,3005460.0,-3.8039084182242,-5.057749559207303,4.7746249253745265,3.40897155701938,57.303935394327475,128.45438385552285,29.38852119237775,87.912501860636
209,Lampung,2010,71.42,6.96,18.94,19722.39,19722.39,150560.84,150560.84,5.57,767500.0,,,,,59.61626542466155,134.47337966499126,35.61561250943724,99.2168799014724
210,Lampung,2011,71.94,3.79,16.93,21981.47,20739.31,170046.79,160437.5,6.38,855000.0,6.559912922908784,12.942243149015376,5.156170220749123,11.454392697842408,59.61626542466155,134.47337966499126,35.61561250943724,99.2168799014724
211,Lampung,2012,64.87,4.3,16.18,23910.84,21794.83,187348.82,170769.21,5.2,975000.0,6.439710167510704,10.174864224135005,5.08946536794137,8.777256480117114,59.61626542466155,134.47337966499126,35.61561250943724,99.2168799014724
212,Lampung,2013,65.73,8.38,14.39,25768.94,22770.68,204402.64,180620.01,5.69,1150000.0,5.768487188059268,9.102710121152624,4.477437997910516,7.770952421579502,59.61626542466155,134.47337966499126,35.61561250943724,99.2168799014724
213,Lampung,2014,66.42,8.36,14.21,28755.17,23647.27,230794.45,189797.49,4.79,1399037.0,5.081098157396835,12.911677657392296,3.8496434889076614,11.588485983513475,59.61626542466155,134.47337966499126,35.61561250943724,99.2168799014724
214,Lampung,2015,66.95,3.35,13.53,31153.72,24581.78,252883.1,199536.92,5.14,1581000.0,5.131485142401004,9.570702415071075,3.9518726685997985,8.341282628480396,59.61626542466155,134.47337966499126,35.61561250943724,99.2168799014724
215,Lampung,2016,67.65,3.02,13.86,34053.97,25568.57,279417.62,209793.73,4.62,1763000.0,5.14030686651874,10.492800823779834,4.014314667204744,9.309482142100522,59.61626542466155,134.47337966499126,35.61561250943724,99.2168799014724
216,Lampung,2017,68.25,3.61,13.04,36998.32,26614.88,306700.43,220626.1,4.33,1908448.0,5.1633430608245545,9.764169489382946,4.0921725383938234,8.646128483698078,59.61626542466155,134.47337966499126,35.61561250943724,99.2168799014724
217,Lampung,2018,69.02,3.13,13.01,39716.46,27736.26,332446.07,232165.99,4.04,2074673.0,5.230518963984765,8.39439318686317,4.213357339954182,7.346657902304754,59.61626542466155,134.47337966499126,35.61561250943724,99.2168799014724
218,Lampung,2019,69.57,2.72,12.62,42172.32,28894.5,356676.83,244378.31,4.03,2241270.0,5.260167520660541,7.288628799251562,4.175905475359687,6.183481609388153,59.61626542466155,134.47337966499126,35.61561250943724,99.2168799014724
219,Lampung,2020,69.69,1.68,12.34,39290.33,26746.64,353025.09,240319.59,4.67,2432002.0,-1.6608347933988132,-1.0238231622726857,-7.433456194085386,-6.833842672160317,59.61626542466155,134.47337966499126,35.61561250943724,99.2168799014724
220,Maluku,2010,71.42,6.96,27.74,11951.84,11951.84,18428.58,18428.58,9.97,840000.0,,,,,66.9466122728935,151.04196850761153,39.62804053601787,109.96231542590932
221,Maluku,2011,71.87,3.79,23.0,13604.41,12477.19,21367.86,19597.39,10.81,900000.0,6.342376895018487,15.949573976942322,4.395557504116532,13.826908660089154,66.9466122728935,151.04196850761153,39.62804053601787,109.96231542590932
222,Maluku,2012,65.43,4.3,21.78,15418.36,13129.11,24661.75,21000.08,7.71,975000.0,7.157534753352368,15.415160900530056,5.224894387277912,13.3335440493193,66.9466122728935,151.04196850761153,39.62804053601787,109.96231542590932
223,Maluku,2013,66.09,8.38,19.27,17092.99,13572.07,27834.44,22100.94,9.91,1275000.0,5.242170506017096,12.864821028515806,3.373876827903799,10.861271886244728,66.9466122728935,151.04196850761153,39.62804053601787,109.96231542590932
224,Maluku,2014,66.74,8.36,18.44,19099.98,14219.62,31656.48,23567.73,10.51,1415000.0,6.6367765352966845,13.7313342750923,4.771195550862917,11.741596993855353,66.9466122728935,151.04196850761153,39.62804053601787,109.96231542590932
225,Maluku,2015,67.05,3.35,19.36,20365.6,14740.38,34345.96,24859.2,9.93,1650000.0,5.4798234704827475,8.495827710471904,3.6622638298350996,6.626289661036289,66.9466122728935,151.04196850761153,39.62804053601787,109.96231542590932
226,Maluku,2016,67.6,3.02,19.26,21599.17,15321.18,37054.41,26284.23,7.05,1775000.0,5.732404904421706,7.8857891874328345,3.9401969284374116,6.0571257414463675,66.9466122728935,151.04196850761153,39.62804053601787,109.96231542590932
227,Maluku,2017,68.19,3.61,18.29,22859.29,15942.45,39881.55,27814.05,9.29,1925000.0,5.8202960482388155,7.629699137025803,4.054974877914108,5.834113070085567,66.9466122728935,151.04196850761153,39.62804053601787,109.96231542590932
228,Maluku,2018,68.87,3.13,17.85,24268.62,16607.02,43047.09,29457.13,6.95,2222220.0,5.907374150833844,7.937354490986426,4.168556275854707,6.165239602804795,66.9466122728935,151.04196850761153,39.62804053601787,109.96231542590932
229,Maluku,2019,69.45,2.72,17.69,26097.04,17556.86,46152.82,31049.45,6.69,2400664.0,5.40555037099677,7.214726942053473,5.719508978733101,7.534091349240302,66.9466122728935,151.04196850761153,39.62804053601787,109.96231542590932
230,Maluku,2020,69.49,1.68,17.44,25094.36,16688.12,46263.47,30765.89,7.57,2604961.0,-0.9132528917581539,0.23974699704156777,-4.94815132090819,-3.8421215586135427,66.9466122728935,151.04196850761153,39.62804053601787,109.96231542590932
231,Maluku Utara,2010,69.03,6.96,9.42,14361.54,14361.54,14983.91,14983.91,6.03,847000.0,,,,,87.07693786201331,182.29527539874442,52.5952648532121,130.2630497843546
232,Maluku Utara,2011,69.47,3.79,9.18,16002.57,14994.63,17078.14,16002.45,5.34,889350.0,6.797558180741881,13.976525486338343,4.4082319862633,11.426560104278494,87.07693786201331,182.29527539874442,52.5952648532121,130.2630497843546
233,Maluku Utara,2012,63.93,4.3,8.47,17726.06,15691.01,19340.46,17120.07,4.82,960498.0,6.984055566491376,13.246875830740358,4.644195955485397,10.770082555489523,87.07693786201331,182.29527539874442,52.5952648532121,130.2630497843546
234,Maluku Utara,2013,64.78,8.38,7.64,19230.01,16332.22,21439.49,18208.74,3.8,1200622.0,6.359027737620249,10.85305106496952,4.086480092740996,8.4844009328638,87.07693786201331,182.29527539874442,52.5952648532121,130.2630497843546
235,Maluku Utara,2014,65.18,8.36,7.41,21114.23,16869.52,24042.08,19208.76,5.29,1440746.0,5.491978028133726,12.139234655301978,3.289816081341068,9.798330838101489,87.07693786201331,182.29527539874442,52.5952648532121,130.2630497843546
236,Maluku Utara,2015,65.91,3.35,6.22,22917.73,17533.78,26638.3,20380.3,6.05,1577617.0,6.098988169980779,10.79864970085782,3.937634265823786,8.541632822982415,87.07693786201331,182.29527539874442,52.5952648532121,130.2630497843546
237,Maluku Utara,2016,66.63,3.02,6.41,24580.75,18177.3,29150.6,21556.68,4.01,1681266.0,5.772142706437111,9.431157393677525,3.670172661000648,7.256477844882547,87.07693786201331,182.29527539874442,52.5952648532121,130.2630497843546
238,Maluku Utara,2017,67.2,3.61,6.44,26686.06,19192.97,32272.57,23210.86,5.33,1975152.0,7.673630633288608,10.709796710873887,5.587573512017752,8.564872918849108,87.07693786201331,182.29527539874442,52.5952648532121,130.2630497843546
239,Maluku Utara,2018,67.76,3.13,6.62,29586.12,20309.45,36468.79,25034.08,4.63,2320803.0,7.855029929955215,13.002435194965889,5.817129917881392,10.86732174026439,87.07693786201331,182.29527539874442,52.5952648532121,130.2630497843546
240,Maluku Utara,2019,68.7,2.72,6.77,32124.96,21524.99,39695.49,26597.55,4.81,2508091.0,6.2453663166371465,8.847839481375708,5.985095608202107,8.58118604264433,87.07693786201331,182.29527539874442,52.5952648532121,130.2630497843546
241,Maluku Utara,2020,68.49,1.68,6.78,33069.32,21915.03,42298.87,28031.44,5.15,2721530.0,5.391060454816321,6.558377286689265,1.812033362152543,2.9396456836055185,87.07693786201331,182.29527539874442,52.5952648532121,130.2630497843546
242,Nusa Tenggara Barat,2010,65.2,6.96,21.55,15527.41,15527.41,70122.73,70122.73,5.29,890775.0,,,,,33.036563180013104,90.54269564234022,13.239168670113049,62.187769885640954
243,Nusa Tenggara Barat,2011,66.23,3.79,19.73,14879.83,14705.77,68176.69,67379.14,5.25,950000.0,-3.9125544598734185,-2.7751914393521093,-5.291545724625035,-4.170560318816852,33.036563180013104,90.54269564234022,13.239168670113049,62.187769885640954
244,Nusa Tenggara Barat,2012,62.98,4.3,18.63,14853.74,14276.69,69022.23,66340.81,5.23,1000000.0,-1.5410259020818606,1.240218614309363,-2.9177662917344693,-0.1753380246951708,33.036563180013104,90.54269564234022,13.239168670113049,62.187769885640954
245,Nusa Tenggara Barat,2013,63.76,8.38,17.25,15627.57,14809.84,73618.88,69766.71,5.3,1100000.0,5.164091303678697,6.659666023540556,3.7344090261818286,5.209664367357991,33.036563180013104,90.54269564234022,13.239168670113049,62.187769885640954
246,Nusa Tenggara Barat,2014,64.31,8.36,17.05,17097.66,15369.94,81620.73,73372.96,5.75,1210000.0,5.169012556275043,10.869290595021264,3.7819449771233193,9.407028731914169,33.036563180013104,90.54269564234022,13.239168670113049,62.187769885640954
247,Nusa Tenggara Barat,2015,65.19,3.35,16.54,21851.53,18475.14,105664.74,89337.99,5.69,1330000.0,21.75873782385227,29.45821484321447,20.20307171010427,27.80421414392378,33.036563180013104,90.54269564234022,13.239168670113049,62.187769885640954
248,Nusa Tenggara Barat,2016,65.81,3.02,16.02,23786.95,19305.79,116464.76,94524.29,3.94,1482950.0,5.805257091635929,10.221025481158597,4.4960417079383586,8.85713723478403,33.036563180013104,90.54269564234022,13.239168670113049,62.187769885640954
249,Nusa Tenggara Barat,2017,66.58,3.61,15.05,24986.54,19091.26,123822.76,94608.21,3.32,1631245.0,0.08878141269297313,6.317790892283637,-1.1112210378337428,5.043059324545607,33.036563180013104,90.54269564234022,13.239168670113049,62.187769885640954
250,Nusa Tenggara Barat,2018,67.3,3.13,14.63,24705.97,18020.5,123868.02,90349.13,3.58,1825000.0,-4.501808035475996,0.03655224612988395,-5.60863976500241,-1.1228845610476657,33.036563180013104,90.54269564234022,13.239168670113049,62.187769885640954
251,Nusa Tenggara Barat,2019,68.14,2.72,14.56,25716.11,18219.11,132500.1,93872.44,3.28,2012610.0,3.899661236361651,6.96877208499822,1.1021336810854265,4.088647399798506,33.036563180013104,90.54269564234022,13.239168670113049,62.187769885640954
252,Nusa Tenggara Barat,2020,68.25,1.68,13.97,25183.56,17583.11,133613.74,93288.87,4.22,2183883.0,-0.6216627585263645,0.8404823845415743,-3.4908401123874833,-2.070880860285629,33.036563180013104,90.54269564234022,13.239168670113049,62.187769885640954
253,Nusa Tenggara Timur,2010,67.26,6.96,23.03,9316.79,9316.79,43846.61,43846.61,3.34,800000.0,,,,,56.932565596291255,142.85218401148913,39.113900817770926,115.27790150899612
254,Nusa Tenggara Timur,2011,67.75,3.79,21.23,10194.01,9675.89,48815.24,46334.13,3.11,850000.0,5.673232206549139,11.331845266943086,3.854331803121025,9.415474643090583,56.932565596291255,142.85218401148913,39.113900817770926,115.27790150899612
255,Nusa Tenggara Timur,2012,60.81,4.3,20.88,11268.85,10030.98,54893.15,48863.19,3.04,925000.0,5.458309026197328,12.450845268813593,3.669843290901409,10.543838979949992,56.932565596291255,142.85218401148913,39.113900817770926,115.27790150899612
256,Nusa Tenggara Timur,2013,61.68,8.38,20.24,12379.02,10396.76,61325.26,51505.19,3.25,1010000.0,5.4069331126354925,11.717509379585621,3.6465031332930664,9.851670756110863,56.932565596291255,142.85218401148913,39.113900817770926,115.27790150899612
257,Nusa Tenggara Timur,2014,62.26,8.36,19.6,13599.73,10742.32,68500.43,54107.97,3.26,1150000.0,5.05343247932879,11.700186839811177,3.323727776730445,9.861119862476997,56.932565596291255,142.85218401148913,39.113900817770926,115.27790150899612
258,Nusa Tenggara Timur,2015,62.67,3.35,22.58,14867.16,11087.91,76120.79,56770.79,3.83,1250000.0,4.921308265676938,11.12454330578656,3.217089045941668,9.319523255241101,56.932565596291255,142.85218401148913,39.113900817770926,115.27790150899612
259,Nusa Tenggara Timur,2016,63.13,3.02,22.01,16093.51,11468.79,83742.79,59678.01,3.25,1425000.0,5.120978587756131,10.013033233102275,3.4350928173118467,8.248717307138698,56.932565596291255,142.85218401148913,39.113900817770926,115.27790150899612
260,Nusa Tenggara Timur,2017,63.73,3.61,21.38,17165.45,11863.41,90758.93,62725.41,3.27,1525000.0,5.106403514460345,8.378201872662716,3.4408163372073197,6.660697386710557,56.932565596291255,142.85218401148913,39.113900817770926,115.27790150899612
261,Nusa Tenggara Timur,2018,64.39,3.13,21.03,18417.54,12273.85,98930.19,65929.19,2.85,1660000.0,5.107627036634743,9.003257310327495,3.459713522503227,7.2942451261108765,56.932565596291255,142.85218401148913,39.113900817770926,115.27790150899612
262,Nusa Tenggara Timur,2019,65.23,2.72,21.09,19630.02,12761.98,106731.76,69389.02,3.14,1795000.0,5.24779691666164,7.885934516046111,3.976991734459845,6.583289624998767,56.932565596291255,142.85218401148913,39.113900817770926,115.27790150899612
263,Nusa Tenggara Timur,2020,65.19,1.68,20.9,20056.99,12960.95,106482.45,68809.61,4.28,1950000.0,-0.8350168369577804,-0.233585579400164,1.5590840919669224,2.1750869331768508,56.932565596291255,142.85218401148913,39.113900817770926,115.27790150899612
264,Papua,2010,64.94,6.96,36.8,38785.11,38785.11,110808.18,110808.18,3.55,1316500.0,,,,,24.347579754491065,79.758001620458,-17.214338182874826,19.675720914546847
265,Papua,2011,65.36,3.79,31.98,37111.15,36383.24,108188.76,106066.72,5.02,1403000.0,-4.278980125835464,-2.363922952258579,-6.192763150600844,-4.3159862122345345,24.347579754491065,79.758001620458,-17.214338182874826,19.675720914546847
266,Papua,2012,55.55,4.3,31.11,37935.01,36280.03,112812.56,107890.94,3.71,1585000.0,1.7198797134482913,4.273826597143726,-0.28367457103875005,2.2199797096021046,24.347579754491065,79.758001620458,-17.214338182874826,19.675720914546847
267,Papua,2013,56.25,8.38,31.53,40513.65,38621.36,122857.17,117118.82,3.15,1710000.0,8.552970249401849,8.90380468274099,6.453495214860627,6.7975202853511885,24.347579754491065,79.758001620458,-17.214338182874826,19.675720914546847
268,Papua,2014,56.75,8.36,27.8,43134.25,39271.88,133329.98,121391.23,3.44,2040000.0,3.6479278052835573,8.524378349265248,1.6843529073031105,6.468437181048858,24.347579754491065,79.758001620458,-17.214338182874826,19.675720914546847
269,Papua,2015,57.25,3.35,28.4,47726.07,41376.97,150307.28,130311.6,3.99,2193000.0,7.3484468359040545,12.733295242375341,5.360298513847583,10.645415186307861,24.347579754491065,79.758001620458,-17.214338182874826,19.675720914546847
270,Papua,2016,58.05,3.02,28.4,54002.15,44342.14,173208.86,142224.93,3.35,2435000.0,9.14218688129067,15.236507506489371,7.166232810184026,13.150213290136815,24.347579754491065,79.758001620458,-17.214338182874826,19.675720914546847
271,Papua,2017,59.09,3.61,27.76,57864.13,45577.05,188938.08,148818.29,3.62,2663647.0,4.635867987419662,9.081071256978435,2.784958055700515,7.151530077969115,24.347579754491065,79.758001620458,-17.214338182874826,19.675720914546847
272,Papua,2018,60.06,3.13,27.43,63385.68,48069.41,210600.57,159711.85,3.0,3000000.0,7.320041105162534,11.465391201180841,5.468453969706255,9.542267377043444,24.347579754491065,79.758001620458,-17.214338182874826,19.675720914546847
273,Papua,2019,60.84,2.72,27.53,56618.95,40203.42,189510.7,134565.89,3.51,3240900.0,-15.744580004551946,-10.014156182008428,-16.363816406317454,-10.675486955413282,24.347579754491065,79.758001620458,-17.214338182874826,19.675720914546847
274,Papua,2020,60.44,1.68,26.64,46416.36,32108.51,199186.57,137787.29,4.28,3516700.0,2.3939201828933054,5.105711709154148,-20.13487907247692,-18.01974427289803,24.347579754491065,79.758001620458,-17.214338182874826,19.675720914546847
275,Papua Barat,2010,69.15,6.96,34.88,54049.32,54049.32,41361.67,41361.67,7.68,1210000.0,,,,,48.94014192366991,102.09203351798901,0.811074033863881,36.78728983084339
276,Papua Barat,2011,69.65,3.79,31.92,56305.11,54539.86,44254.64,42867.19,6.73,1410000.0,3.639891716171051,6.994325906086485,0.9075784857237812,4.173577021875574,48.94014192366991,102.09203351798901,0.811074033863881,36.78728983084339
277,Papua Barat,2012,60.3,4.3,28.2,58762.56,55047.84,47421.09,44423.34,5.42,1450000.0,3.6301656348363354,7.155068937404074,0.9313921964596128,4.364523930421238,48.94014192366991,102.09203351798901,0.811074033863881,36.78728983084339
278,Papua Barat,2013,60.91,8.38,27.14,63984.19,57581.36,52997.66,47694.23,4.4,1720000.0,7.362998819989697,11.759683297030943,4.602396751625504,8.8859811417338,48.94014192366991,102.09203351798901,0.811074033863881,36.78728983084339
279,Papua Barat,2014,61.28,8.36,26.26,68463.58,59142.59,58180.96,50259.91,5.02,1870000.0,5.37943478697529,9.780243127715437,2.711346171747242,7.000776285516785,48.94014192366991,102.09203351798901,0.811074033863881,36.78728983084339
280,Papua Barat,2015,61.73,3.35,25.73,72159.85,60064.13,62888.03,52346.49,8.08,2015000.0,4.151579260687077,8.090395895839464,1.5581664583847354,5.398885071449677,48.94014192366991,102.09203351798901,0.811074033863881,36.78728983084339
281,Papua Barat,2016,62.21,3.02,24.88,74584.63,61242.01,66631.08,54711.28,7.46,2237000.0,4.517571283193966,5.9519275766787505,1.9610373112871171,3.3602896901808954,48.94014192366991,102.09203351798901,0.811074033863881,36.78728983084339
282,Papua Barat,2017,62.99,3.61,23.12,78423.63,62169.96,71785.93,56907.96,6.49,2421500.0,4.015040408486148,7.736404692825016,1.5152180668139392,5.147173083784162,48.94014192366991,102.09203351798901,0.811074033863881,36.78728983084339
283,Papua Barat,2018,63.74,3.13,22.66,84958.03,64499.45,79644.58,60465.52,6.45,2667000.0,6.25142774402736,10.947340237843273,3.746970401782468,8.332182532229115,48.94014192366991,102.09203351798901,0.811074033863881,36.78728983084339
284,Papua Barat,2019,64.7,2.72,22.17,87542.37,64418.52,84356.97,62074.52,6.43,2934500.0,2.661020694107985,5.916774248793821,-0.12547393814985597,3.04190198383838,48.94014192366991,102.09203351798901,0.811074033863881,36.78728983084339
285,Papua Barat,2020,65.09,1.68,21.37,73932.6,54487.7,83588.64,61604.13,6.8,3134600.0,-0.7577827424199213,-0.9108079628749155,-15.416094626203769,-15.546494800175036,48.94014192366991,102.09203351798901,0.811074033863881,36.78728983084339
286,Riau,2010,76.07,6.96,8.65,69701.03,69701.03,388578.23,388578.23,8.72,1016000.0,,,,,26.09964021916514,87.24658609927788,10.306461755299752,63.795140473533884
287,Riau,2011,76.53,3.79,8.47,84811.19,71637.89,485649.34,410215.84,6.09,1120000.0,5.568405105967988,24.98109840070044,2.778811159605543,21.678531866745733,26.09964021916514,87.24658609927788,10.306461755299752,63.795140473533884
288,Riau,2012,69.15,4.3,8.22,94996.15,72396.34,558492.72,425626.0,4.37,1238000.0,3.75659798997523,14.999172036350327,1.0587274415815306,12.008981362011294,26.09964021916514,87.24658609927788,10.306461755299752,63.795140473533884
289,Riau,2013,69.91,8.38,8.42,100691.44,72297.05,607498.45,436187.51,5.48,1400000.0,2.481406211086723,8.774640786723232,-0.13714781714102564,5.995285072079248,26.09964021916514,87.24658609927788,10.306461755299752,63.795140473533884
